uniprotkb:P38398	uniprotkb:P03372	intact:EBI-349905	intact:EBI-78473	psi-mi:brca1_human|psi-mi:BRCA1|uniprotkb:Q3LRJ0|uniprotkb:O15129|uniprotkb:Q7KYU9|uniprotkb:Q3LRJ6|uniprotkb:Q6IN79|uniprotkb:Q1RMC1|uniprotkb:E9PFZ0|uniprotkb:BRCA1|uniprotkb:RNF53|uniprotkb:RING finger protein 53|uniprotkb:RING-type E3 ubiquitin transferase BRCA1|dip:DIP-5971N	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0019"(coimmunoprecipitation)|psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Fan et al. (2001)|Ma et al. (2005)	pubmed:11244506|mint:MINT-5215931|doi:10.1038/sj.onc.1204073|imex:IM-19371|pubmed:15674350	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)|psi-mi:"MI:0469"(IntAct)	intact:EBI-7795238|intact:EBI-1017529|intact:EBI-1024926|intact:EBI-1024855|intact:EBI-1024954|intact:EBI-1024834|intact:EBI-1025018|intact:EBI-7795266|intact:EBI-1025336|intact:EBI-1025302|intact:EBI-1025157|intact:EBI-1025311|intact:EBI-1025255|intact:EBI-1025098	intact-miscore:0.76|miscore:0.7556518
uniprotkb:P03372	uniprotkb:Q01844	intact:EBI-78473	intact:EBI-739737	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:ews_human|psi-mi:EWSR1|uniprotkb:Q92635|uniprotkb:Q96FE8|uniprotkb:Q96MX4|uniprotkb:Q9BWA2|uniprotkb:Q5THL0|uniprotkb:B0QYK1|uniprotkb:Q96MN4|uniprotkb:EWSR1|uniprotkb:EWS|uniprotkb:EWS oncogene|uniprotkb:Ewing sarcoma breakpoint region 1 protein|intact:EBI-10985407	psi-mi:"MI:0004"(affinity chromatography technology)|psi-mi:"MI:0029"(cosedimentation through density gradient)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)|psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2877710|intact:EBI-2878124	intact-miscore:0.46|miscore:0.46174428
uniprotkb:P03372	uniprotkb:Q07955	intact:EBI-78473	intact:EBI-398920	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:srsf1_human|psi-mi:SRSF1|uniprotkb:Q13809|uniprotkb:B2R6Z7|uniprotkb:D3DTZ3|uniprotkb:SF2|uniprotkb:SF2P33|uniprotkb:OK/SW-cl.3|uniprotkb:SRSF1|uniprotkb:ASF|uniprotkb:pre-mRNA-splicing factor SF2, P33 subunit|uniprotkb:Alternative-splicing factor 1|uniprotkb:SFRS1|uniprotkb:Splicing factor, arginine/serine-rich 1	psi-mi:"MI:0004"(affinity chromatography technology)|psi-mi:"MI:0029"(cosedimentation through density gradient)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)|psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2877710|intact:EBI-2878124	intact-miscore:0.46|miscore:0.46174428
uniprotkb:P03372	uniprotkb:Q9NZ01	intact:EBI-78473	intact:EBI-2877718	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:tecr_human|psi-mi:TECR|uniprotkb:Q9BWK3|uniprotkb:Q6IBB2|uniprotkb:O75350|uniprotkb:Q9Y6P0|uniprotkb:B2RD55|uniprotkb:TECR|uniprotkb:GPSN2|uniprotkb:SC2|uniprotkb:Synaptic glycoprotein SC2|uniprotkb:Trans-2,3-enoyl-CoA reductase	psi-mi:"MI:0029"(cosedimentation through density gradient)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2877710	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:P11142	intact:EBI-78473	intact:EBI-351896	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:hsp7c_human|psi-mi:HSPA8|uniprotkb:Q9H3R6|uniprotkb:HSPA8|uniprotkb:HSC70|uniprotkb:HSP73|uniprotkb:HSPA10|uniprotkb:Heat shock 70 kDa protein 8|uniprotkb:Lipopolysaccharide-associated protein 1	psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0004"(affinity chromatography technology)|psi-mi:"MI:0029"(cosedimentation through density gradient)	Tarallo et al. (2011)|Nassa et al. (2010)	pubmed:21182205|imex:IM-13780|pubmed:21182203|imex:IM-13781	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)|psi-mi:"MI:0914"(association)|psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2877710|intact:EBI-2880046|intact:EBI-2878124	intact-miscore:0.60|miscore:0.5968954
uniprotkb:P03372	uniprotkb:Q14157	intact:EBI-78473	intact:EBI-347762	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:ubp2l_human|psi-mi:UBAP2L|uniprotkb:Q5VU75|uniprotkb:Q5VU76|uniprotkb:Q9BTU3|uniprotkb:Q9UGL2|uniprotkb:Q9UGL3|uniprotkb:Q9UGL5|uniprotkb:B4E0U8|uniprotkb:Q9UGL4|uniprotkb:UBAP2L|uniprotkb:Protein NICE-4|uniprotkb:KIAA0144|uniprotkb:NICE4	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q9UN86	intact:EBI-78473	intact:EBI-1044298	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:g3bp2_human|psi-mi:G3BP2|uniprotkb:O60606|uniprotkb:O75149|uniprotkb:Q9UPA1|uniprotkb:A8K6X1|uniprotkb:GAP SH3 domain-binding protein 2|uniprotkb:G3BP2|uniprotkb:KIAA0660	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:P38646	intact:EBI-78473	intact:EBI-354932	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:grp75_human|psi-mi:HSPA9|uniprotkb:P30036|uniprotkb:P31932|uniprotkb:Q6GU03|uniprotkb:Q9BWB7|uniprotkb:B2RCM1|uniprotkb:Q1HB43|uniprotkb:Q53H23|uniprotkb:Q9UC56|uniprotkb:HSPA9|uniprotkb:GRP75|uniprotkb:HSPA9B|uniprotkb:75 kDa glucose-regulated protein|uniprotkb:Heat shock 70 kDa protein 9|uniprotkb:Peptide-binding protein 74|uniprotkb:Mortalin|uniprotkb:mt-HSP70	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q06787	intact:EBI-78473	intact:EBI-366305	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:fmr1_human|psi-mi:FMR1|uniprotkb:Q5PQZ6|uniprotkb:Q16578|uniprotkb:Q99054|uniprotkb:A6NNH4|uniprotkb:D3DWT0|uniprotkb:D3DWT1|uniprotkb:D3DWT2|uniprotkb:G8JL90|uniprotkb:FMR1|uniprotkb:Fragile X mental retardation protein 1	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q49A26	intact:EBI-78473	intact:EBI-2804292	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:glyr1_human|psi-mi:GLYR1|uniprotkb:Q6P1Q2|uniprotkb:C9JJ40|uniprotkb:Q9BTI1|uniprotkb:Q9BXK2|uniprotkb:Q6V3W7|uniprotkb:C9JJ60|uniprotkb:B4DL47|uniprotkb:Q5U632|uniprotkb:HIBDL|uniprotkb:NP60|uniprotkb:3-hydroxyisobutyrate dehydrogenase-like protein|uniprotkb:Cytokine-like nuclear factor N-PAC|uniprotkb:Glyoxylate reductase 1 homolog|uniprotkb:Nuclear protein NP60|uniprotkb:Nuclear protein of 60 kDa|uniprotkb:GLYR1	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:P12814	intact:EBI-78473	intact:EBI-351710	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:actn1_human|psi-mi:ACTN1|uniprotkb:Q9BTN1|uniprotkb:Q1HE25|uniprotkb:B7TY16|uniprotkb:B3V8S3|uniprotkb:B4DHH3|uniprotkb:ACTN1|uniprotkb:Alpha-actinin cytoskeletal isoform|uniprotkb:Non-muscle alpha-actinin-1|uniprotkb:F-actin cross-linking protein|intact:EBI-3866221	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q00839	intact:EBI-78473	intact:EBI-351126	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:hnrpu_human|psi-mi:HNRNPU|uniprotkb:O75507|uniprotkb:Q8N174|uniprotkb:Q96HY9|uniprotkb:Q9BQ09|uniprotkb:HNRNPU|uniprotkb:SAFA|uniprotkb:U21.1|uniprotkb:HNRPU|uniprotkb:p120|uniprotkb:pp120|uniprotkb:C1orf199|uniprotkb:GRIP120|uniprotkb:Nuclear p120 ribonucleoprotein|uniprotkb:Scaffold-attachment factor A	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q9Y5A9	intact:EBI-78473	intact:EBI-2878081	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:ythd2_human|psi-mi:YTHDF2|uniprotkb:B4E1G7|uniprotkb:A6NKG4|uniprotkb:Q5VSZ9|uniprotkb:Q8TDH0|uniprotkb:Q9BUJ5|uniprotkb:A8K966|uniprotkb:D3DPM8|uniprotkb:HGRG8|uniprotkb:CLL-associated antigen KW-14|uniprotkb:High-glucose-regulated protein 8|uniprotkb:Renal carcinoma antigen NY-REN-2|uniprotkb:YTHDF2	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q13283	intact:EBI-78473	intact:EBI-1047359	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:g3bp1_human|psi-mi:G3BP1|uniprotkb:Q5HYE9|uniprotkb:G3BP1|uniprotkb:G3BP|uniprotkb:ATP-dependent DNA helicase VIII|uniprotkb:GAP SH3 domain-binding protein 1|intact:EBI-1384154	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:O95232	intact:EBI-78473	intact:EBI-395671	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:lc7l3_human|psi-mi:LUC7L3|uniprotkb:Q6PHR9|uniprotkb:Q9NUY0|uniprotkb:Q9P2S7|uniprotkb:B3KN54|uniprotkb:D3DTY1|uniprotkb:LUC7L3|uniprotkb:cAMP regulatory element-associated protein 1|uniprotkb:Luc7A|uniprotkb:Okadaic acid-inducible phosphoprotein OA48-18|uniprotkb:CREAP1|uniprotkb:O48|uniprotkb:CROP|uniprotkb:Cisplatin resistance-associated-overexpressed protein	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q04637	intact:EBI-78473	intact:EBI-73711	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:if4g1_human|psi-mi:EIF4G1|uniprotkb:O43177|uniprotkb:O95066|uniprotkb:Q5HYG0|uniprotkb:Q6ZN21|uniprotkb:Q8N102|uniprotkb:D3DNT4|uniprotkb:D3DNT5|uniprotkb:D3DNT2|uniprotkb:E9PFM1|uniprotkb:G5E9S1|uniprotkb:p220|uniprotkb:EIF4G1|uniprotkb:EIF4G|uniprotkb:EIF4GI|uniprotkb:EIF4F|intact:EBI-11020102|dip:DIP-1161N	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q9BUJ2	intact:EBI-78473	intact:EBI-1018153	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:hnrl1_human|psi-mi:HNRNPUL1|uniprotkb:O76022|uniprotkb:Q6ZSZ0|uniprotkb:Q7L8P4|uniprotkb:Q8N6Z4|uniprotkb:Q96G37|uniprotkb:Q9HAL3|uniprotkb:Q9UG75|uniprotkb:B3KMW7|uniprotkb:E1BAP5|uniprotkb:HNRNPUL1|uniprotkb:HNRPUL1|uniprotkb:Adenovirus early region 1B-associated protein 5|uniprotkb:E1B-55 kDa-associated protein 5|intact:EBI-3183399|intact:EBI-2339292|intact:EBI-2563529	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:P78527	intact:EBI-78473	intact:EBI-352053	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:prkdc_human|psi-mi:PRKDC|uniprotkb:P78528|uniprotkb:Q13327|uniprotkb:Q13337|uniprotkb:Q14175|uniprotkb:Q59H99|uniprotkb:Q7Z611|uniprotkb:Q96SE6|uniprotkb:Q9UME3|uniprotkb:PRKDC|uniprotkb:HYRC|uniprotkb:HYRC1|uniprotkb:DNPK1|uniprotkb:p460|dip:DIP-24186N	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q7L2E3	intact:EBI-78473	intact:EBI-1211456	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:dhx30_human|psi-mi:DHX30|uniprotkb:O94965|uniprotkb:Q7Z753|uniprotkb:Q96CH4|uniprotkb:Q9NUQ0|uniprotkb:A8K5F1|uniprotkb:DHX30|uniprotkb:KIAA0890|uniprotkb:DDX30|uniprotkb:DEAH box protein 30	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:P10809	intact:EBI-78473	intact:EBI-352528	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:ch60_human|psi-mi:HSPD1|uniprotkb:Q38L19|uniprotkb:B2R5M6|uniprotkb:Q9UCR6|uniprotkb:B7Z712|uniprotkb:HSPD1|uniprotkb:HSP60|uniprotkb:Heat shock protein 60|uniprotkb:60 kDa chaperonin|uniprotkb:Chaperonin 60|uniprotkb:Mitochondrial matrix protein P1|uniprotkb:P60 lymphocyte protein|uniprotkb:HuCHA60	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
uniprotkb:P03372	uniprotkb:Q9UM54	intact:EBI-78473	intact:EBI-350606	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:myo6_human|psi-mi:MYO6|uniprotkb:Q5TEM5|uniprotkb:Q5TEM6|uniprotkb:Q5TEM7|uniprotkb:Q9BZZ7|uniprotkb:Q9UEG2|uniprotkb:A6H8V4|uniprotkb:E1P540|uniprotkb:MYO6|uniprotkb:KIAA0389|uniprotkb:Unconventional myosin-6|dip:DIP-33123N	psi-mi:"MI:0004"(affinity chromatography technology)	Tarallo et al. (2011)	pubmed:21182205|imex:IM-13780	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2878124	intact-miscore:0.35|miscore:0.34505215
